Outcome,Star,Avg. Star,Clique,Num 
2,1,6.0,25,30
2,8,7.0,22,70
2,17,5.0588235294117645,27,96
2,15,5.933333333333334,16,90
2,5,5.6,9,32
2,15,6.0,30,105
2,13,5.3076923076923075,14,70
2,11,7.363636363636363,14,84
1,1,4.0,13,16
2,7,5.714285714285714,8,41
2,18,6.388888888888889,21,118
2,3,6.666666666666667,10,27
2,10,5.8,19,67
1,1,3.0,11,13
2,21,6.476190476190476,30,145
2,4,8.75,9,40
2,2,6.5,16,27
2,5,6.6,5,33
2,2,6.0,3,13
2,2,6.5,10,21
2,2,9.5,8,25
2,8,7.25,21,70
2,3,5.0,11,23
2,3,7.0,3,21
2,4,5.25,13,30
2,6,5.166666666666667,9,34
1,1,5.0,3,7
2,4,6.25,4,25
2,16,7.4375,22,125
2,21,5.523809523809524,23,118
2,3,6.333333333333333,10,26
2,9,6.111111111111111,10,56
2,7,4.714285714285714,22,48
2,9,8.11111111111111,30,94
2,15,6.8,22,108
2,18,6.888888888888889,18,124
2,2,6.5,8,19
2,6,5.5,17,44
2,13,7.538461538461538,22,107
2,3,8.666666666666666,13,36
2,14,5.714285714285714,15,81
2,2,7.5,9,22
2,10,8.0,25,95
2,9,7.666666666666667,25,85
2,3,7.333333333333333,10,29
1,1,8.0,15,22
2,20,6.75,28,143
2,7,7.142857142857143,22,65
2,19,6.2105263157894735,30,129
2,3,3.6666666666666665,12,20
2,13,6.615384615384615,14,87
2,2,5.5,11,20
2,4,6.25,7,28
2,7,5.714285714285714,7,40
1,1,7.0,7,13
2,8,6.375,15,58
2,18,6.055555555555555,20,111
2,27,6.37037037037037,27,170
2,8,6.0,29,69
2,2,5.0,3,11
2,26,6.115384615384615,30,163
2,4,5.5,16,34
2,1,10.0,17,26
2,12,6.75,30,99
2,3,7.666666666666667,24,44
2,12,7.666666666666667,21,101
2,10,5.0,18,58
2,7,6.428571428571429,7,45
2,3,9.0,7,31
2,22,7.590909090909091,23,167
2,10,5.6,25,71
2,5,6.4,13,40
2,7,7.714285714285714,8,55
2,6,7.666666666666667,9,49
2,2,8.5,4,19
2,17,6.588235294117647,19,114
2,4,8.25,14,43
2,13,5.846153846153846,16,79
1,1,9.0,3,11
2,13,6.461538461538462,15,86
1,1,6.0,26,31
2,5,5.6,11,34
2,9,6.444444444444445,18,67
1,1,5.0,6,10
2,1,9.0,3,11
2,5,5.6,27,50
2,7,7.857142857142857,19,67
2,7,6.571428571428571,11,50
2,7,6.714285714285714,25,65
2,29,6.379310344827586,29,184
2,23,6.6521739130434785,30,159
2,2,5.5,9,18
2,2,8.0,16,30
2,5,7.2,26,57
2,4,5.5,12,30
2,10,6.5,19,74
2,15,6.266666666666667,18,97
2,9,6.888888888888889,14,67
2,7,7.714285714285714,10,57
2,11,6.454545454545454,29,89
2,5,4.0,25,40
2,11,5.090909090909091,23,68
2,2,8.5,10,25
2,6,5.5,22,49
2,21,6.0,24,129
2,29,6.827586206896552,29,197
2,3,5.0,6,18
2,25,6.8,28,172
2,25,7.16,29,183
2,7,6.142857142857143,11,47
2,15,5.866666666666666,30,103
2,8,5.0,14,46
2,6,5.833333333333333,6,35
2,14,6.357142857142857,17,92
2,7,4.428571428571429,12,36
2,5,6.4,12,39
2,7,6.285714285714286,7,44
2,4,4.25,6,19
2,8,5.75,8,46
2,12,6.666666666666667,18,86
2,8,6.625,26,71
2,4,6.0,14,34
2,5,5.4,22,44
2,13,6.846153846153846,27,103
2,5,6.4,7,34
2,7,7.0,8,50
2,1,10.0,10,19
2,27,6.333333333333333,29,173
2,16,6.4375,25,112
2,15,7.066666666666666,18,109
2,16,5.875,29,105
2,5,7.6,24,57
2,20,6.15,25,128
2,20,6.8,28,143
2,5,5.8,9,33
2,7,6.428571428571429,14,52
2,8,5.75,21,59
2,18,8.0,30,154
2,9,6.333333333333333,19,67
2,18,7.111111111111111,24,134
2,4,6.25,13,34
2,3,6.0,10,25
2,3,7.666666666666667,7,27
2,2,7.5,3,16
2,23,5.434782608695652,25,127
2,20,6.15,22,125
2,2,5.0,17,25
2,7,6.428571428571429,12,50
2,7,4.714285714285714,11,37
2,3,6.666666666666667,5,22
2,12,7.166666666666667,20,94
1,2,7.5,3,16
2,11,6.454545454545454,26,86
2,1,8.0,5,12
2,2,5.0,5,13
2,6,4.833333333333333,6,29
2,17,6.588235294117647,28,123
2,17,7.411764705882353,28,137
2,18,5.666666666666667,28,112
2,2,8.0,16,30
2,16,5.8125,21,97
2,16,6.875,28,122
2,17,6.117647058823529,29,116
2,16,6.3125,28,113
2,9,7.111111111111111,19,74
2,10,5.5,22,67
2,10,7.0,12,72
2,3,5.333333333333333,10,23
2,3,6.333333333333333,24,40
2,15,6.2,20,98
2,17,6.529411764705882,28,122
1,1,10.0,6,15
2,9,6.444444444444445,20,69
1,1,3.0,23,25
2,14,6.214285714285714,18,91
2,11,7.454545454545454,11,82
2,5,6.0,16,41
2,23,5.3478260869565215,28,128
2,15,6.866666666666666,18,106
2,5,4.0,23,38
2,16,5.5,24,96
2,27,6.333333333333333,29,173
2,9,5.666666666666667,13,55
2,23,7.521739130434782,29,178
2,7,6.0,28,63
2,9,7.555555555555555,23,82
2,14,6.857142857142857,15,97
2,16,6.5625,19,108
2,4,9.25,9,42
1,2,6.0,14,24
2,11,7.454545454545454,17,88
2,4,6.25,14,35
2,2,8.0,19,33
2,6,6.666666666666667,15,49
2,4,6.25,4,25
2,9,6.0,13,58
2,3,5.0,5,17
2,21,5.9523809523809526,24,128
2,2,3.5,7,12
2,4,7.5,8,34
2,5,7.4,24,56
2,3,7.333333333333333,18,37
2,3,7.666666666666667,3,23
2,3,4.333333333333333,3,13
2,6,6.5,16,49
2,6,6.166666666666667,11,42
2,8,6.125,26,67
2,4,6.0,5,25
2,4,5.5,21,39
2,8,7.625,12,65
1,1,4.0,3,6
2,9,6.555555555555555,14,64
2,28,6.535714285714286,30,185
2,10,7.2,21,83
2,1,10.0,17,26
2,15,6.666666666666667,22,107
1,1,3.0,8,10
2,4,5.5,8,26
2,16,5.8125,26,103
2,2,6.0,18,28
2,25,6.2,30,160
2,4,7.75,25,52
2,19,5.7368421052631575,23,113
2,8,6.875,14,61
2,4,7.25,30,55
2,9,7.0,22,76
2,14,7.142857142857143,20,106
2,9,5.444444444444445,16,56
2,17,6.529411764705882,17,111
2,13,6.384615384615385,22,92
2,13,6.384615384615385,27,97
2,6,6.5,14,47
2,12,6.416666666666667,13,78
2,24,6.125,28,151
2,7,6.0,8,43
2,10,5.8,14,62
2,12,6.416666666666667,16,81
2,19,6.7894736842105265,19,129
1,1,8.0,3,10
2,11,6.454545454545454,15,75
2,14,6.785714285714286,17,98
1,1,8.0,5,12
2,3,9.0,15,39
2,16,7.0625,17,114
2,19,6.894736842105263,29,141
2,3,6.333333333333333,5,21
2,6,6.833333333333333,9,44
1,1,6.0,3,8
2,15,5.6,15,84
2,10,7.1,12,73
2,10,8.4,25,98
2,11,6.454545454545454,15,75
2,4,7.25,10,35
2,9,5.888888888888889,22,66
2,5,7.6,5,38
2,17,6.0588235294117645,18,104
2,1,10.0,10,19
2,12,6.083333333333333,20,81
2,2,7.5,15,28
2,7,6.428571428571429,30,68
2,12,6.166666666666667,13,75
2,18,6.944444444444445,30,137
2,26,7.1923076923076925,28,187
2,10,6.4,17,71
2,9,5.555555555555555,17,58
2,5,7.2,19,50
2,7,7.285714285714286,25,69
2,5,6.2,26,52
2,9,6.666666666666667,19,70
2,6,6.333333333333333,28,59
2,10,6.5,14,69
2,12,7.0,27,99
2,6,6.666666666666667,10,44
2,15,6.6,18,102
2,15,6.133333333333334,15,92
1,2,6.5,5,16
2,2,7.5,3,16
2,4,6.0,6,26
2,23,7.260869565217392,24,168
2,13,6.461538461538462,18,89
2,2,4.5,5,12
2,26,6.923076923076923,26,180
2,4,6.5,11,33
2,3,7.0,3,21
2,3,8.0,8,29
2,1,7.0,16,22
2,2,4.5,21,28
2,5,8.2,14,50
2,7,6.857142857142857,17,58
2,4,6.75,11,34
2,9,5.555555555555555,14,55
2,5,7.4,19,51
2,7,7.285714285714286,24,68
2,4,6.25,11,32
2,12,6.083333333333333,16,77
2,7,7.142857142857143,7,50
2,3,7.0,5,23
2,3,4.666666666666667,15,26
2,1,8.0,25,32
2,24,6.5,29,160
2,15,6.533333333333333,27,110
2,15,7.6,22,120
2,4,6.75,18,41
2,1,8.0,3,10
2,3,4.666666666666667,5,16
1,1,3.0,4,6
1,1,9.0,3,11
2,11,6.181818181818182,15,72
2,7,6.142857142857143,17,53
2,27,6.185185185185185,28,167
2,3,5.0,4,16
1,1,6.0,5,10
2,5,7.6,17,50
1,1,8.0,6,13
2,12,5.916666666666667,24,83
2,12,6.583333333333333,13,80
2,11,6.363636363636363,12,71
2,4,8.75,18,49
2,28,6.178571428571429,28,172
2,8,6.5,13,57
2,2,7.5,30,43
2,14,6.142857142857143,24,96
2,3,8.666666666666666,4,27
2,4,7.0,13,37
2,3,7.666666666666667,15,35
2,7,6.142857142857143,27,63
2,9,6.777777777777778,18,70
2,21,6.571428571428571,22,138
2,6,6.666666666666667,15,49
1,1,8.0,7,14
2,3,7.333333333333333,5,24
2,2,7.0,7,19
1,1,3.0,20,22
2,2,5.0,12,20
2,8,5.5,8,44
2,21,6.238095238095238,22,132
2,2,7.0,21,33
2,6,7.0,25,61
2,9,6.444444444444445,16,65
2,7,5.857142857142857,12,46
2,14,6.142857142857143,16,88
2,6,7.333333333333333,8,46
2,2,7.5,14,27
2,14,7.0,14,98
2,15,6.133333333333334,25,102
2,27,7.185185185185185,30,196
2,9,7.222222222222222,26,81
2,4,7.25,7,32
2,1,9.0,6,14
2,7,6.285714285714286,11,48
2,4,7.0,7,31
2,7,5.857142857142857,8,42
2,16,6.8125,23,116
2,24,6.333333333333333,29,157
2,6,6.333333333333333,9,41
2,22,6.363636363636363,29,147
2,21,6.857142857142857,21,144
2,2,7.0,23,35
2,9,6.333333333333333,25,73
2,2,7.5,18,31
2,10,7.6,21,87
2,19,6.526315789473684,21,126
2,11,6.909090909090909,18,83
2,9,4.888888888888889,28,62
2,2,7.5,11,24
2,20,6.1,26,128
2,3,7.666666666666667,6,26
2,18,6.666666666666667,24,126
2,5,6.2,15,41
2,28,6.607142857142857,28,185
2,4,6.5,19,41
2,10,6.8,18,76
2,7,5.142857142857143,27,56
2,15,7.2,26,119
2,18,6.222222222222222,23,117
2,13,7.0,15,93
2,6,6.0,21,51
2,5,5.8,5,29
2,6,7.166666666666667,13,50
1,2,6.5,3,14
1,2,4.5,14,21
2,10,6.9,13,72
2,1,10.0,16,25
2,22,6.909090909090909,25,154
2,11,6.545454545454546,27,88
2,22,6.045454545454546,26,137
2,8,6.375,21,64
2,9,5.888888888888889,12,56
2,3,4.666666666666667,18,29
1,1,3.0,13,15
2,11,6.818181818181818,24,88
2,2,4.5,4,11
2,6,4.666666666666667,20,42
2,23,7.0,28,166
2,16,6.3125,20,105
1,1,10.0,5,14
2,5,6.6,7,35
2,19,7.368421052631579,30,151
2,5,8.0,7,42
2,4,6.25,4,25
2,8,7.375,13,64
2,10,6.3,10,63
2,6,7.0,12,48
2,1,3.0,13,15
2,4,4.75,16,31
2,4,4.0,23,35
2,5,7.0,22,52
2,9,5.888888888888889,22,66
2,16,6.8125,19,112
2,4,5.75,21,40
2,3,9.0,3,27
2,9,7.0,17,71
2,4,6.75,9,32
2,4,6.5,25,47
2,14,6.071428571428571,16,87
2,7,7.142857142857143,8,51
2,11,6.363636363636363,14,73
2,14,6.5,15,92
2,5,5.4,8,30
2,5,4.4,6,23
2,8,7.875,18,73
2,3,8.666666666666666,8,31
2,6,6.666666666666667,20,54
2,3,4.666666666666667,11,22
2,6,7.333333333333333,9,47
1,1,10.0,3,12
2,6,7.0,15,51
2,8,6.875,26,73
2,2,7.0,26,38
2,8,5.5,8,44
2,8,5.25,17,51
2,3,8.333333333333334,3,25
1,1,10.0,3,12
1,3,5.666666666666667,6,20
2,11,6.181818181818182,29,86
2,8,7.625,17,70
1,1,9.0,12,20
2,19,6.473684210526316,23,127
2,20,6.8,27,142
2,8,6.25,10,52
2,3,4.333333333333333,14,24
2,5,6.4,8,35
1,1,7.0,5,11
2,10,6.3,12,65
2,13,6.6923076923076925,13,87
2,23,6.130434782608695,25,143
2,2,5.5,4,13
2,21,6.0,22,126
2,9,6.444444444444445,24,73
2,12,6.333333333333333,21,85
2,6,6.666666666666667,24,58
2,4,5.25,4,21
2,7,6.571428571428571,19,58
2,22,5.409090909090909,22,119
2,2,7.5,8,21
2,6,7.166666666666667,25,62
2,2,5.0,7,15
2,2,7.5,14,27
2,11,6.545454545454546,13,74
2,4,6.0,24,44
2,4,8.5,5,35
2,2,5.5,3,12
2,17,6.352941176470588,23,114
2,2,8.0,4,18
2,17,7.117647058823529,22,126
2,16,6.3125,17,102
1,2,7.5,6,19
2,4,9.0,18,50
2,12,7.25,26,101
2,14,5.642857142857143,17,82
2,3,7.0,6,24
2,27,6.0,27,162
2,15,6.733333333333333,20,106
2,5,6.6,9,37
1,1,10.0,4,13
1,2,8.0,3,17
2,4,6.0,4,24
2,17,5.470588235294118,25,101
2,1,5.0,5,9
2,16,6.4375,21,108
2,24,6.791666666666667,26,163
2,13,6.6923076923076925,22,95
1,1,5.0,14,18
2,14,5.928571428571429,14,83
2,21,6.9523809523809526,28,151
2,12,7.833333333333333,18,100
2,10,6.1,21,72
2,5,6.0,6,31
2,3,6.0,18,33
2,13,7.230769230769231,24,105
2,18,6.0,29,119
2,8,7.125,12,61
2,9,5.777777777777778,20,63
2,2,7.5,9,22
1,1,4.0,3,6
2,11,6.363636363636363,19,78
2,3,6.666666666666667,29,46
2,28,6.785714285714286,29,191
2,12,5.333333333333333,24,76
2,7,7.285714285714286,10,54
2,24,6.791666666666667,24,163
2,1,7.0,9,15
2,24,6.583333333333333,27,161
2,1,10.0,7,16
2,3,5.0,25,37
2,5,5.2,5,26
2,3,7.0,6,24
2,22,6.545454545454546,24,146
2,5,7.0,23,53
2,7,7.285714285714286,10,54
2,12,6.916666666666667,13,84
2,3,5.0,9,21
2,2,7.5,11,24
1,1,7.0,3,9
2,2,8.5,8,23
2,3,7.0,15,33
2,2,8.5,10,25
2,9,6.888888888888889,11,64
2,2,8.5,20,35
2,12,6.916666666666667,14,85
2,3,6.666666666666667,8,25
2,4,4.25,7,20
2,16,7.0,25,121
2,11,5.363636363636363,29,77
2,6,5.666666666666667,12,40
2,8,7.125,28,77
2,15,6.6,24,108
2,26,7.153846153846154,30,190
2,3,4.666666666666667,9,20
2,5,7.4,8,40
2,6,6.666666666666667,24,58
2,4,7.25,14,39
2,6,7.5,12,51
2,12,5.166666666666667,13,63
2,9,6.777777777777778,13,65
1,1,10.0,7,16
2,16,5.75,22,98
2,10,7.3,10,73
2,10,6.6,22,78
2,11,5.090909090909091,14,59
2,2,4.5,27,34
2,1,3.0,8,10
2,13,6.538461538461538,17,89
2,3,7.0,14,32
2,5,7.0,10,40
2,7,6.714285714285714,22,62
2,19,6.7368421052631575,29,138
2,7,7.571428571428571,7,53
2,16,6.25,19,103
2,5,5.4,7,29
2,14,6.785714285714286,20,101
2,5,4.6,6,24
2,17,5.411764705882353,27,102
2,7,7.142857142857143,23,66
2,3,6.333333333333333,26,42
2,5,5.4,9,31
2,8,7.0,22,70
2,4,7.25,7,32
2,3,5.333333333333333,26,38
2,2,4.5,7,14
2,3,6.666666666666667,3,20
2,8,5.625,27,64
2,3,7.333333333333333,5,24
2,3,6.0,9,24
2,10,5.7,22,69
2,10,7.4,13,77
2,1,5.0,10,14
2,5,6.0,29,54
2,4,7.25,20,45
2,3,3.3333333333333335,8,15
2,3,4.333333333333333,12,22
2,23,6.3478260869565215,25,148
2,9,6.666666666666667,16,67
2,4,5.25,7,24
2,3,3.6666666666666665,25,33
2,21,6.523809523809524,22,137
2,3,7.666666666666667,9,29
1,2,6.5,3,14
2,25,6.16,28,157
2,4,5.5,24,42
2,10,6.2,14,66
2,11,7.090909090909091,16,83
2,5,7.2,21,52
2,18,6.0,27,117
2,24,6.291666666666667,29,156
2,2,4.5,20,27
2,5,6.0,9,34
2,3,6.666666666666667,21,38
2,5,7.6,22,55
2,20,6.8,26,140
2,14,7.857142857142857,16,112
2,3,5.0,14,26
2,12,6.666666666666667,12,80
2,2,7.5,8,21
2,6,6.0,10,40
2,6,6.5,15,48
2,15,7.2,22,115
2,26,7.346153846153846,27,191
2,4,6.0,6,26
1,1,4.0,7,10
2,5,8.0,9,44
2,16,5.9375,18,97
2,16,6.4375,24,110
2,11,6.818181818181818,11,75
2,12,6.0,28,88
2,4,6.25,17,38
2,10,6.6,16,72
2,3,7.333333333333333,4,23
2,3,6.0,12,27
2,24,6.833333333333333,28,168
2,19,5.684210526315789,22,111
1,1,9.0,8,16
2,15,6.533333333333333,27,110
2,4,5.75,28,47
2,22,5.863636363636363,30,137
2,9,5.777777777777778,22,65
2,6,6.5,24,57
2,4,6.75,18,41
2,3,4.333333333333333,26,36
2,22,5.2727272727272725,23,117
2,4,7.25,14,39
2,2,6.0,11,21
2,8,6.25,10,52
2,4,4.75,4,19
2,6,7.333333333333333,17,55
2,15,6.2,15,93
2,2,6.0,3,13
2,10,8.4,27,101
2,3,6.666666666666667,3,20
2,8,5.875,22,61
2,5,4.8,8,27
2,4,7.0,7,31
2,1,10.0,27,36
1,1,3.0,3,5
2,17,5.9411764705882355,20,104
2,11,7.090909090909091,28,94
1,1,5.0,3,7
2,3,6.333333333333333,28,44
2,24,6.333333333333333,28,156
2,15,6.6,30,114
2,7,4.857142857142857,17,44
2,28,6.571428571428571,29,185
2,16,6.9375,28,123
1,1,3.0,24,26
2,2,4.5,3,10
2,8,6.125,10,51
2,14,6.857142857142857,30,112
2,3,5.666666666666667,3,17
2,9,7.222222222222222,11,67
2,1,10.0,3,12
2,15,5.933333333333334,15,89
2,5,7.6,9,42
2,2,5.5,10,19
2,8,6.625,22,67
2,23,6.826086956521739,30,164
2,9,6.111111111111111,20,66
2,2,8.0,28,42
2,4,6.75,27,50
1,1,4.0,8,11
2,4,5.5,12,30
2,3,6.0,14,29
2,12,6.583333333333333,16,83
1,1,5.0,3,7
2,9,5.888888888888889,21,65
2,1,7.0,26,32
2,30,5.666666666666667,30,170
2,6,8.166666666666666,12,55
2,16,6.3125,29,114
1,1,3.0,16,18
2,13,6.769230769230769,25,100
2,6,4.5,6,27
2,11,7.0,11,77
2,11,5.818181818181818,17,70
2,5,6.4,9,36
2,3,7.333333333333333,3,22
2,21,6.571428571428571,22,139
2,5,6.6,24,52
2,22,6.545454545454546,22,144
2,11,6.0,14,69
2,17,7.294117647058823,17,124
2,7,6.0,24,59
2,25,6.44,27,163
2,15,7.6,17,116
2,8,6.0,18,58
2,10,7.1,11,72
2,4,7.5,21,47
2,15,5.666666666666667,23,93
2,8,5.625,10,47
2,4,5.0,15,31
2,25,5.88,27,149
2,6,6.166666666666667,18,49
2,23,6.391304347826087,27,150
2,2,7.5,23,36
2,4,6.25,16,37
1,1,7.0,11,17
2,17,5.9411764705882355,30,114
1,1,10.0,4,13
2,1,7.0,9,15
2,3,9.0,5,29
2,22,6.318181818181818,26,142
2,24,6.666666666666667,26,161
2,3,6.0,14,29
2,15,6.8,29,116
2,3,6.0,8,23
2,3,4.0,3,12
2,11,7.090909090909091,29,96
2,9,5.111111111111111,25,62
1,1,5.0,3,7
2,2,7.0,8,20
2,7,6.857142857142857,18,59
2,4,5.0,5,21
2,26,6.1923076923076925,26,161
2,12,5.333333333333333,23,74
2,8,5.625,27,64
1,1,6.0,3,8
1,2,5.5,3,12
2,8,4.875,16,47
2,21,6.190476190476191,25,134
2,13,7.538461538461538,14,99
2,6,5.666666666666667,6,34
2,10,5.6,20,66
2,11,5.7272727272727275,14,66
2,5,6.2,9,35
2,9,6.888888888888889,12,65
2,17,6.705882352941177,21,118
2,16,6.6875,17,108
2,8,6.125,13,54
2,8,6.875,13,60
2,8,7.0,17,65
2,9,7.444444444444445,20,78
2,10,5.4,27,71
1,1,5.0,6,10
2,9,7.777777777777778,22,83
2,6,6.166666666666667,7,38
2,8,6.875,10,57
2,15,6.666666666666667,27,112
2,3,7.333333333333333,4,23
2,8,6.25,12,54
2,3,5.666666666666667,29,43
1,1,4.0,4,7
2,12,6.333333333333333,22,86
2,3,6.0,5,20
1,1,6.0,3,8
1,1,6.0,4,9
2,4,7.0,26,50
2,1,8.0,6,13
2,26,6.615384615384615,29,175
2,7,6.142857142857143,26,62
2,8,6.625,19,64
2,21,6.857142857142857,28,150
2,16,5.875,16,94
2,15,6.533333333333333,17,100
2,2,7.0,3,15
2,3,5.333333333333333,3,16
2,9,7.777777777777778,20,81
2,4,5.5,12,30
2,1,4.0,10,13
2,11,6.363636363636363,19,78
2,10,6.7,16,73
2,3,4.666666666666667,3,14
2,23,6.739130434782608,23,155
2,13,7.538461538461538,24,109
2,2,7.0,24,36
2,3,6.0,12,27
2,21,5.857142857142857,28,130
2,27,6.0,28,163
2,8,6.25,10,52
2,2,9.0,11,27
2,2,8.0,7,21
2,12,7.583333333333333,15,94
1,1,10.0,3,12
2,5,5.8,22,46
2,8,6.125,29,70
2,8,5.25,28,62
2,16,7.4375,26,129
2,4,7.0,11,35
2,6,6.666666666666667,10,44
2,8,5.625,20,57
1,1,4.0,5,8
2,19,7.473684210526316,21,144
2,7,5.142857142857143,21,50
2,2,9.0,4,20
2,22,7.0,22,153
2,7,6.571428571428571,15,54
2,3,8.0,14,35
2,9,7.222222222222222,17,73
2,15,6.533333333333333,17,100
2,4,6.75,12,35
2,22,6.409090909090909,26,145
2,26,7.076923076923077,29,186
2,13,6.384615384615385,28,98
2,3,7.0,5,23
2,5,5.4,15,37
1,1,4.0,23,26
2,9,5.555555555555555,26,67
2,8,5.375,13,48
2,2,6.5,5,16
2,18,6.222222222222222,28,121
2,25,7.2,28,182
2,6,5.833333333333333,11,40
2,5,6.8,22,51
2,5,6.4,5,32
2,11,7.2727272727272725,27,96
2,23,6.391304347826087,24,148
2,2,6.0,10,20
2,11,7.545454545454546,17,89
2,16,6.5,23,111
2,11,6.0,17,72
1,1,5.0,15,19
2,7,6.857142857142857,28,69
2,8,7.0,11,59
2,3,5.333333333333333,23,36
1,2,4.5,3,10
2,10,5.0,23,63
2,15,5.666666666666667,30,100
2,21,6.142857142857143,24,131
2,12,6.25,26,89
1,1,10.0,4,13
2,3,7.333333333333333,3,22
2,3,8.333333333333334,28,50
2,14,6.642857142857143,19,98
2,20,6.5,30,140
2,2,6.0,28,38
2,7,6.857142857142857,13,54
2,11,6.090909090909091,13,69
1,1,9.0,9,17
2,4,5.5,22,40
2,6,6.666666666666667,30,64
2,13,6.538461538461538,18,90
2,5,4.6,11,29
2,3,7.333333333333333,6,25
2,5,6.4,8,35
2,12,6.583333333333333,23,90
2,9,7.777777777777778,29,90
2,15,6.733333333333333,23,109
2,5,7.0,8,38
2,17,6.176470588235294,17,105
2,10,6.9,20,79
2,2,8.0,24,38
2,10,6.2,11,63
2,21,6.285714285714286,27,137
2,4,7.0,12,36
2,3,5.0,19,31
2,5,6.8,5,34
2,2,8.5,13,28
2,9,7.222222222222222,10,66
2,6,6.333333333333333,23,55
2,24,6.708333333333333,28,165
2,13,6.0,20,85
2,4,6.75,7,30
2,10,6.2,28,80
2,4,6.25,11,32
2,6,7.333333333333333,6,44
2,3,7.333333333333333,10,29
2,6,6.166666666666667,27,58
2,8,6.5,26,70
2,1,10.0,10,19
2,8,5.25,25,59
1,2,9.0,4,20
2,2,6.5,25,36
2,4,5.75,7,26
2,20,6.8,24,140
2,6,6.5,18,51
2,14,6.142857142857143,17,89
2,11,8.181818181818182,23,102
2,4,8.25,23,52
2,11,6.909090909090909,27,91
2,4,7.75,13,40
2,4,6.25,5,26
2,1,7.0,15,21
2,7,7.714285714285714,26,73
2,18,6.944444444444445,30,137
2,4,5.25,14,31
2,13,8.076923076923077,25,116
2,5,8.2,27,63
2,4,8.75,8,39
2,14,6.214285714285714,22,95
1,1,3.0,13,15
2,3,6.0,28,43
2,2,3.0,3,7
2,3,5.666666666666667,3,17
2,8,7.0,15,63
2,6,8.333333333333334,12,56
2,1,9.0,18,26
2,18,5.833333333333333,29,116
2,18,6.722222222222222,19,122
2,9,6.0,11,56
2,10,7.2,14,76
2,6,7.5,29,68
2,7,7.0,16,58
2,3,6.666666666666667,15,32
2,27,6.481481481481482,27,175
2,5,7.2,30,61
2,4,6.5,7,29
2,19,6.105263157894737,26,123
2,3,5.666666666666667,30,44
2,23,6.434782608695652,26,151
2,5,4.4,5,22
2,12,5.0,18,66
2,21,6.714285714285714,27,146
2,10,6.3,23,76
2,10,5.8,19,67
2,11,5.909090909090909,24,78
2,13,6.615384615384615,22,95
2,3,6.0,7,22
2,5,5.8,6,30
2,7,5.714285714285714,8,41
2,10,7.3,16,79
2,18,6.444444444444445,22,120
2,5,4.6,25,43
2,1,8.0,16,23
2,7,7.857142857142857,21,69
2,11,6.363636363636363,11,70
2,10,5.4,11,55
2,20,7.05,29,149
2,10,5.9,19,68
2,6,6.833333333333333,11,46
2,3,7.333333333333333,3,22
2,3,7.0,6,24
2,9,7.222222222222222,17,73
2,8,7.25,14,64
2,3,4.0,20,29
1,1,6.0,4,9
2,2,5.5,8,17
2,9,6.222222222222222,17,64
2,14,7.357142857142857,19,108
2,22,6.636363636363637,26,150
2,11,5.181818181818182,15,61
2,3,6.666666666666667,23,40
2,4,4.75,4,19
2,16,5.8125,17,94
2,3,7.333333333333333,4,23
2,8,7.0,23,71
2,9,6.333333333333333,9,57
2,2,6.0,10,20
2,8,5.25,16,50
2,3,6.333333333333333,6,22
2,6,7.166666666666667,23,60
2,3,9.0,4,28
2,6,6.833333333333333,16,51
2,4,8.0,6,34
1,1,3.0,30,32
2,4,9.0,14,46
1,1,9.0,3,11
2,3,4.333333333333333,10,20
1,1,8.0,13,20
2,6,5.833333333333333,24,53
2,24,6.208333333333333,29,154
2,9,7.555555555555555,14,73
2,20,5.6,27,119
2,19,6.315789473684211,19,120
2,2,4.0,12,18
2,15,7.0,17,107
2,16,7.5625,19,124
2,3,5.666666666666667,23,37
2,22,6.045454545454546,29,140
2,12,6.25,28,90
2,4,7.5,4,30
2,2,6.0,6,16
2,4,4.75,21,36
2,7,6.428571428571429,27,65
2,4,5.5,16,34
1,1,4.0,10,13
2,27,6.925925925925926,27,186
2,23,7.0,26,164
2,12,6.916666666666667,26,97
2,19,6.7894736842105265,21,131
2,15,5.133333333333334,17,79
2,14,6.0,17,87
2,3,5.666666666666667,4,18
2,1,7.0,6,12
2,1,7.0,19,25
2,2,7.0,13,25
2,7,5.857142857142857,7,41
2,20,7.2,21,145
2,22,6.136363636363637,28,140
2,4,5.5,4,22
1,3,7.0,5,23
1,1,9.0,6,14
2,6,6.666666666666667,7,41
2,10,6.6,17,73
1,2,6.0,3,13
2,2,4.5,18,25
2,19,5.947368421052632,30,124
2,6,5.666666666666667,7,35
2,20,6.5,21,130
2,19,5.894736842105263,23,116
2,6,6.333333333333333,16,48
2,10,6.0,11,61
2,9,6.888888888888889,21,74
2,21,5.9523809523809526,24,128
2,4,5.5,16,34
2,2,9.0,14,30
2,11,6.909090909090909,29,94
2,7,7.285714285714286,23,67
2,11,6.818181818181818,30,94
1,2,7.0,4,16
2,23,6.434782608695652,24,149
2,3,6.333333333333333,3,19
2,3,6.0,4,19
2,10,5.4,29,73
2,3,6.0,5,20
2,3,9.333333333333334,4,29
2,8,4.5,13,41
2,15,6.333333333333333,25,105
2,7,8.428571428571429,26,78
2,3,8.0,23,44
2,3,8.333333333333334,4,26
2,5,5.4,6,28
2,5,5.0,12,32
2,3,8.0,17,38
2,5,6.2,20,46
2,13,6.0,20,85
2,19,6.473684210526316,19,123
